,product_name,seller,price,category
306,Dora-5 Two Tone Lace up Low Heel Women's Oxford,Chase & Chloe,16.59,oxford shoes
307,"Women's Santanita Oxford,",,39.45,oxford shoes
308,Women's Sweet Cute Leather Round Toe Platform Bow Oxfords Shoes,leanna,12.99,oxford shoes
309,Women's Kemper Oxford,Shellys London,34.99,oxford shoes
310,"Women's Equal Oxford Flat,",,70.0,oxford shoes
311,Women's Moro Frost Grey 9.5 M US,Klogs Footwear,39.99,oxford shoes
312,Footwear Women's Moro Leather Shoe,Klogs,39.99,oxford shoes
313,Women's Moro Castle Fg Oxford,Klogs Footwear,52.87,oxford shoes
314,Women's Moro Frost Grey 9 M US,Klogs Footwear,109.95,oxford shoes
315,Women's Moro Black Troy 9 M US,Klogs Footwear,53.67,oxford shoes
316,Women's Moro Partridge Kpr Oxford,Klogs Footwear,44.99,oxford shoes
317,Women's Moro Castle Fg Oxford,Klogs Footwear,52.87,oxford shoes
318,Women's Moro Frost Grey Oxford,Klogs Footwear,109.95,oxford shoes
319,Women's Moro Castle Fg Oxford,Klogs Footwear,49.99,oxford shoes
320,Women's Moro Partridge Kpr Oxford,Klogs Footwear,52.87,oxford shoes
321,Women's Moro Frost Grey Oxford,Klogs Footwear,53.67,oxford shoes
322,Women's Moro Black Troy 8 M US,Klogs Footwear,53.67,oxford shoes
323,Women's Dolly Tuxedo Oxford,,120.0,oxford shoes
324,Women's 3.Zerogrand Oxford Sneaker,,225.0,oxford shoes
325,Women's Aston-Mk Oxford,,15.13,oxford shoes
326,Women's Taro Oxford,Kelsi Dagger Brooklyn,106.83,oxford shoes
327,Women's Avery Lace-Up Oxford,Brash,29.99,oxford shoes
328,Women's Cecilia Oxford,,41.0,oxford shoes
329,Women's Willis Sneaker,SoftWalk,28.15,oxford shoes
330,Women Summer Breathable PU&Lace Upper Oxfords Shoes Elegant Block Heel Brogue Dress Shoes,Jamron,26.9,oxford shoes
331,"Women's Aquet Perforated Tie Oxford,",,68.31,oxford shoes
332,Women's East Village Oxford,,34.35,oxford shoes
333,Women's Ilena Loafer,NATURAL SOUL,22.03,oxford shoes
334,Women's Jagger Grand Weave Oxford,,83.07,oxford shoes
335,Women's Original Grand WTIP Oxford,,99.99,oxford shoes
336,Women's Original Grand Wingtip Oxford,,99.99,oxford shoes
337,"Women's IRIS Sneaker,",,26.99,oxford shoes
338,Women's Brogue Pointed Toe Wingtips Work&Wedding Dress Leather Oxfords Shoes,rismart,39.99,oxford shoes
339,Women's Autumn Casual Leather Running Sports Shoes Solid Lace up Flat Fashion Sneaker,Temofon,19.99,oxford shoes
340,Women's Tali Grand Lace Wedge 40 Pump,,71.96,oxford shoes
341,Women's Tali Grand Lace Wedge 40,,90.56,oxford shoes
342,Women's Jasmin Platform Oxford,Jane and the Shoe,80.0,oxford shoes
343,Women's Leather Perforated Lace-up Oxfords Shoes for Women Wingtip Multicolor Brougue Shoes,MIKCON,89.99,oxford shoes
344,Leta,,99.85,oxford shoes
345,Womens PU Leather Oxfords Brogue Wingtip Lace up Dress Shoes Chunky High Heels Pumps Oxfords,Odema,29.99,oxford shoes
346,Women's Women's Cora2 Fashion Sneaker,,17.69,oxford shoes
347,Women's Semester Oxford,School Issue,57.31,oxford shoes
348,Women's Grand Crosscourt Knit Ii,,42.99,oxford shoes
349,Women's Dacia Sneaker,,24.99,oxford shoes
350,Spring Summer Fashion Vintage Brogue Women's Low Heel Sweet Bowknot Oxfords Shoes Candy Color,leanna,16.69,oxford shoes
351,Women’s Desi Leather Oxford,,149.0,oxford shoes
352,Women's Wins782fly Oxford,,81.25,oxford shoes
353,Women's Oxford Shoes Classic Fashion Chunky Heel Bootie Mid-Heel Lace up Ankle Boots Mary Jane Pumps by,ShoBeautiful,20.79,oxford shoes
